#AchievementName,,,,,,,
AchievementName_1,Spirit of Contract 一,,契約精神 一,,,,
AchievementDesc_755,Own a total of 439 Star Compasses,,累計擁有星之羅盤439個,,,,
AchievementDesc_756,Own a total of 440 Star Compasses,,累計擁有星之羅盤440個,,,,
AchievementDesc_757,Own a total of 441 Star Compasses,,累計擁有星之羅盤441個,,,,
AchievementDesc_758,Own a total of 442 Star Compasses,,累計擁有星之羅盤442個,,,,
AchievementDesc_759,Own a total of 443 Star Compasses,,累計擁有星之羅盤443個,,,,
AchievementDesc_760,Own a total of 444 Star Compasses,,累計擁有星之羅盤444個,,,,
AchievementDesc_761,Own a total of 445 Star Compasses,,累計擁有星之羅盤445個,,,,
AchievementDesc_762,Own a total of 446 Star Compasses,,累計擁有星之羅盤446個,,,,
AchievementDesc_763,Own a total of 447 Star Compasses,,累計擁有星之羅盤447個,,,,
AchievementDesc_764,Own a total of 448 Star Compasses,,累計擁有星之羅盤448個,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
