#Skill Dialog,,,,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_7,Increases own "health" by 21600 points.,,自身「生命值」增加21600點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_11,Increases own "healing rate" by 15%.,,自身「治療率」增加15%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_13,Increase the "health value" of all our star gods by 7200 points.,,使我方全體星神「生命值」增加7200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_16,Increases own "Attack Power" by 7200 points.,,自身「攻擊力」增加7200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_17,Increases own "reverse damage rate" by 15%.,,自身「反傷率」增加15%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1406_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
,,,,,,,
